ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance_km,driver_age_group,driver_rating_bin,DistanceCategory
0x46c0,SURRES03DEL01,35.0,4.7,21.186884,72.793616,21.226884,72.833616,,,,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,16,6.080882967594328,25-34,>4.5,06-07 km
0x66df,SURRES03DEL01,27.0,4.8,21.186884,72.793616,21.226884,72.833616,,,,Cloudy,High,1,Snack,scooter,0.0,No,Metropolitian,23,6.080882967594328,25-34,>4.5,06-07 km
0x6b05,SURRES03DEL01,21.0,4.6,21.186884,72.793616,21.226884,72.833616,2022-01-04,,,Windy,High,1,Drinks,scooter,1.0,No,Urban,13,6.080882967594328,<25,>4.5,06-07 km
0xe8b,SURRES03DEL01,27.0,4.6,21.186884,72.793616,21.226884,72.833616,2022-09-03,,,Cloudy,High,2,Buffet,scooter,0.0,No,Urban,31,6.080882967594328,25-34,>4.5,06-07 km
0x2e23,SURRES03DEL01,39.0,5.0,21.186884,72.793616,21.226884,72.833616,,,,Stormy,Medium,1,Meal,scooter,1.0,No,Urban,26,6.080882967594328,35-44,>4.5,06-07 km
0x7a12,SURRES02DEL01,32.0,4.0,21.186608,72.794136,21.226608,72.834136,,,,Sandstorms,Medium,1,Snack,motorcycle,2.0,No,Metropolitian,32,6.080888252609821,25-34,3.6–4.5,06-07 km
0x964d,SURRES02DEL01,34.0,5.0,21.186608,72.794136,21.226608,72.834136,2022-05-03,,,Fog,Medium,1,Snack,scooter,1.0,No,Urban,15,6.080888252609821,25-34,>4.5,06-07 km
0xa511,SURRES02DEL01,26.0,4.6,21.186608,72.794136,21.226608,72.834136,,,,Sunny,High,1,Buffet,motorcycle,0.0,No,Metropolitian,18,6.080888252609821,25-34,>4.5,06-07 km
0x1300,SURRES02DEL01,37.0,4.9,21.186608,72.794136,21.226608,72.834136,2022-01-03,,,Sandstorms,High,1,Snack,motorcycle,1.0,No,Urban,27,6.080888252609821,35-44,>4.5,06-07 km
0x895a,SURRES02DEL01,37.0,4.8,21.186608,72.794136,21.226608,72.834136,2022-09-03,,,Sandstorms,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,39,6.080888252609821,35-44,>4.5,06-07 km
0x41c4,SURRES02DEL01,21.0,4.8,21.186608,72.794136,21.226608,72.834136,,,,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,27,6.080888252609821,<25,>4.5,06-07 km
0x4ab2,SURRES02DEL01,23.0,4.9,21.186608,72.794136,21.226608,72.834136,,,,Windy,High,2,Snack,motorcycle,0.0,No,Metropolitian,15,6.080888252609821,<25,>4.5,06-07 km
0xb6d7,SURRES02DEL01,24.0,4.7,21.186608,72.794136,21.226608,72.834136,2022-03-03,,,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,6.080888252609821,<25,>4.5,06-07 km
0xbc34,SURRES02DEL01,21.0,4.7,21.186608,72.794136,21.226608,72.834136,,,,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,23,6.080888252609821,<25,>4.5,06-07 km
0x6384,SURRES02DEL01,29.0,4.8,21.186608,72.794136,21.226608,72.834136,,,,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,27,6.080888252609821,25-34,>4.5,06-07 km
0x851f,SURRES02DEL01,32.0,4.8,21.186608,72.794136,21.226608,72.834136,,,,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Urban,37,6.080888252609821,25-34,>4.5,06-07 km
0x76b2,SURRES02DEL01,39.0,4.1,21.186608,72.794136,21.226608,72.834136,2022-03-04,,,Stormy,High,1,Meal,motorcycle,1.0,No,Metropolitian,33,6.080888252609821,35-44,3.6–4.5,06-07 km
0x3412,SURRES02DEL01,39.0,4.7,21.186608,72.794136,21.226608,72.834136,,,,Sandstorms,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,25,6.080888252609821,35-44,>4.5,06-07 km
0x5876,SURRES02DEL01,26.0,4.8,21.186608,72.794136,21.226608,72.834136,2022-01-04,,,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,25,6.080888252609821,25-34,>4.5,06-07 km
0x136a,SURRES02DEL01,25.0,4.7,21.186608,72.794136,21.226608,72.834136,2022-07-03,,,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,6.080888252609821,<25,>4.5,06-07 km
0x345a,SURRES01DEL01,33.0,5.0,21.186438,72.794115,21.226438,72.834115,,,,Fog,High,2,Snack,electric_scooter,1.0,No,Metropolitian,29,6.080891507842322,25-34,>4.5,06-07 km
0x58f5,SURRES01DEL01,32.0,4.5,21.186438,72.794115,21.226438,72.834115,2022-03-04,,,Windy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,25,6.080891507842322,25-34,3.6–4.5,06-07 km
0x9752,SURRES01DEL01,32.0,5.0,21.186438,72.794115,21.226438,72.834115,,,,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,18,6.080891507842322,25-34,>4.5,06-07 km
0xa320,SURRES01DEL01,36.0,5.0,21.186438,72.794115,21.226438,72.834115,2022-05-03,,,Windy,High,0,Drinks,motorcycle,2.0,Yes,Metropolitian,48,6.080891507842322,35-44,>4.5,06-07 km
0x3950,SURRES01DEL01,39.0,4.2,21.186438,72.794115,21.226438,72.834115,2022-03-03,,,Cloudy,High,2,Snack,electric_scooter,1.0,No,Urban,32,6.080891507842322,35-44,3.6–4.5,06-07 km
0xabef,SURRES01DEL01,36.0,4.2,21.186438,72.794115,21.226438,72.834115,2022-09-03,,,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,32,6.080891507842322,35-44,3.6–4.5,06-07 km
0x2521,SURRES01DEL01,29.0,4.8,21.186438,72.794115,21.226438,72.834115,,,,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,23,6.080891507842322,25-34,>4.5,06-07 km
0x7acb,SURRES01DEL01,35.0,4.8,21.186438,72.794115,21.226438,72.834115,2022-05-04,,,Fog,High,1,Snack,scooter,0.0,No,Metropolitian,29,6.080891507842322,25-34,>4.5,06-07 km
0x1dd9,SURRES01DEL01,27.0,4.6,21.186438,72.794115,21.226438,72.834115,,,,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,26,6.080891507842322,25-34,>4.5,06-07 km
0xbbde,SURRES01DEL01,32.0,4.6,21.186438,72.794115,21.226438,72.834115,,,,Fog,Medium,1,Meal,scooter,0.0,No,Metropolitian,17,6.080891507842322,25-34,>4.5,06-07 km
0x6a0b,SURRES01DEL01,23.0,4.7,21.186438,72.794115,21.226438,72.834115,,,,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,20,6.080891507842322,<25,>4.5,06-07 km
0x914b,SURRES01DEL01,36.0,4.9,21.186438,72.794115,21.226438,72.834115,,,,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,27,6.080891507842322,35-44,>4.5,06-07 km
0x22d0,SURRES01DEL01,37.0,4.8,21.186438,72.794115,21.226438,72.834115,2022-11-03,,,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,38,6.080891507842322,35-44,>4.5,06-07 km
0x5c99,SURRES01DEL01,23.0,4.8,21.186438,72.794115,21.226438,72.834115,2022-01-03,,,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,26,6.080891507842322,<25,>4.5,06-07 km
0x7a50,SURRES01DEL01,39.0,4.2,21.186438,72.794115,21.226438,72.834115,2022-07-03,,,Fog,High,2,Buffet,scooter,1.0,No,Urban,31,6.080891507842322,35-44,3.6–4.5,06-07 km
0x6805,SURRES06DEL01,37.0,4.7,21.185047,72.80859,21.225047,72.84859,2022-05-03,,,Cloudy,High,1,Drinks,scooter,1.0,No,Metropolitian,25,6.08091814244962,35-44,>4.5,06-07 km
0x19bf,SURRES06DEL01,24.0,4.9,21.185047,72.80859,21.225047,72.84859,,,,Sandstorms,High,0,Meal,motorcycle,1.0,No,Metropolitian,34,6.08091814244962,<25,>4.5,06-07 km
0x3719,SURRES06DEL01,29.0,5.0,21.185047,72.80859,21.225047,72.84859,2022-03-04,,,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,17,6.08091814244962,25-34,>4.5,06-07 km
0x95d9,SURRES06DEL01,21.0,4.8,21.185047,72.80859,21.225047,72.84859,,,,Windy,High,0,Snack,motorcycle,2.0,No,Metropolitian,36,6.08091814244962,<25,>4.5,06-07 km
0x1f62,SURRES06DEL01,28.0,4.8,21.185047,72.80859,21.225047,72.84859,2022-01-04,,,Fog,High,2,Buffet,scooter,1.0,No,Metropolitian,24,6.08091814244962,25-34,>4.5,06-07 km
0x7fd8,SURRES06DEL01,23.0,4.9,21.185047,72.80859,21.225047,72.84859,,,,Windy,High,2,Buffet,scooter,1.0,No,Metropolitian,18,6.08091814244962,<25,>4.5,06-07 km
0x58d1,SURRES06DEL01,26.0,4.7,21.185047,72.80859,21.225047,72.84859,,,,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,22,6.08091814244962,25-34,>4.5,06-07 km
0x4d87,SURRES06DEL01,36.0,4.8,21.185047,72.80859,21.225047,72.84859,,,,Cloudy,Medium,1,Drinks,scooter,1.0,No,Urban,16,6.08091814244962,35-44,>4.5,06-07 km
0x6138,SURRES06DEL01,26.0,4.2,21.185047,72.80859,21.225047,72.84859,2022-11-03,,,Cloudy,High,2,Snack,scooter,1.0,No,Metropolitian,34,6.08091814244962,25-34,3.6–4.5,06-07 km
0x462b,SURRES06DEL01,37.0,4.2,21.185047,72.80859,21.225047,72.84859,2022-09-03,,,Windy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,31,6.08091814244962,35-44,3.6–4.5,06-07 km
0x4236,SURRES06DEL01,29.0,4.3,21.185047,72.80859,21.225047,72.84859,,,,Sandstorms,High,0,Meal,motorcycle,0.0,No,Metropolitian,32,6.08091814244962,25-34,3.6–4.5,06-07 km
0xacfb,SURRES06DEL01,23.0,4.9,21.185047,72.80859,21.225047,72.84859,2022-03-03,,,Windy,High,1,Buffet,motorcycle,0.0,No,Metropolitian,12,6.08091814244962,<25,>4.5,06-07 km
0x36e2,SURRES12DEL01,24.0,4.5,21.183434,72.814492,21.223434,72.854492,,,,Stormy,High,2,Meal,motorcycle,1.0,No,Metropolitian,29,6.080949025950904,<25,3.6–4.5,06-07 km
0x9e0b,SURRES12DEL01,29.0,4.9,21.183434,72.814492,21.223434,72.854492,2022-03-04,,,Cloudy,High,1,Snack,scooter,0.0,No,Metropolitian,25,6.080949025950904,25-34,>4.5,06-07 km
0xa963,SURRES12DEL01,39.0,4.6,21.183434,72.814492,21.223434,72.854492,2022-11-03,,,Sunny,High,0,Snack,motorcycle,0.0,No,Metropolitian,29,6.080949025950904,35-44,>4.5,06-07 km
0x5fb8,SURRES12DEL01,20.0,5.0,21.183434,72.814492,21.223434,72.854492,,,,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,21,6.080949025950904,<25,>4.5,06-07 km
0x8477,SURRES12DEL01,24.0,4.9,21.183434,72.814492,21.223434,72.854492,2022-01-04,,,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,17,6.080949025950904,<25,>4.5,06-07 km
0x77b1,SURRES12DEL01,27.0,5.0,21.183434,72.814492,21.223434,72.854492,2022-05-03,,,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,22,6.080949025950904,25-34,>4.5,06-07 km
0x29a7,SURRES12DEL01,39.0,4.9,21.183434,72.814492,21.223434,72.854492,,,,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,6.080949025950904,35-44,>4.5,06-07 km
0x58b1,SURRES12DEL01,23.0,4.6,21.183434,72.814492,21.223434,72.854492,2022-05-04,,,Fog,Medium,1,Snack,motorcycle,1.0,No,Urban,18,6.080949025950904,<25,>4.5,06-07 km
0x2a56,SURRES12DEL01,37.0,4.4,21.183434,72.814492,21.223434,72.854492,,,,Fog,High,2,Buffet,scooter,0.0,No,Metropolitian,36,6.080949025950904,35-44,3.6–4.5,06-07 km
0x634c,SURRES12DEL01,20.0,4.8,21.183434,72.814492,21.223434,72.854492,2022-03-03,,,Windy,Medium,2,Drinks,electric_scooter,1.0,No,Urban,25,6.080949025950904,<25,>4.5,06-07 km
0x399e,SURRES12DEL01,32.0,4.7,21.183434,72.814492,21.223434,72.854492,2022-01-03,,,Sunny,High,1,Snack,motorcycle,0.0,No,Urban,18,6.080949025950904,25-34,>4.5,06-07 km
0x2b6b,SURRES12DEL01,26.0,4.2,21.183434,72.814492,21.223434,72.854492,2022-09-03,,,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,31,6.080949025950904,25-34,3.6–4.5,06-07 km
0x35c7,SURRES12DEL01,30.0,4.8,21.183434,72.814492,21.223434,72.854492,,,,Windy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,30,6.080949025950904,25-34,>4.5,06-07 km
0x59b3,SURRES12DEL01,30.0,4.8,21.183434,72.814492,21.223434,72.854492,,,,Stormy,High,2,Meal,scooter,0.0,No,Metropolitian,27,6.080949025950904,25-34,>4.5,06-07 km
0x3832,SURRES09DEL01,32.0,4.9,21.175975,72.795503,21.215975,72.835503,,,,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,34,6.081091813811516,25-34,>4.5,06-07 km
0x924f,SURRES09DEL01,21.0,4.8,21.175975,72.795503,21.215975,72.835503,,,,Fog,High,0,Meal,motorcycle,0.0,No,Metropolitian,29,6.081091813811516,<25,>4.5,06-07 km
0xb991,SURRES09DEL01,33.0,4.9,21.175975,72.795503,21.215975,72.835503,2022-01-04,,,Fog,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,29,6.081091813811516,25-34,>4.5,06-07 km
0x41a6,SURRES09DEL01,27.0,4.6,21.175975,72.795503,21.215975,72.835503,,,,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,19,6.081091813811516,25-34,>4.5,06-07 km
0x36a3,SURRES09DEL01,23.0,4.9,21.175975,72.795503,21.215975,72.835503,,,,Cloudy,High,1,Buffet,motorcycle,0.0,No,Metropolitian,30,6.081091813811516,<25,>4.5,06-07 km
0x1d42,SURRES09DEL01,31.0,4.9,21.175975,72.795503,21.215975,72.835503,,,,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,26,6.081091813811516,25-34,>4.5,06-07 km
0x9cb2,SURRES09DEL01,24.0,4.6,21.175975,72.795503,21.215975,72.835503,2022-09-03,,,Fog,High,0,Buffet,motorcycle,0.0,No,Metropolitian,25,6.081091813811516,<25,>4.5,06-07 km
0x66a3,SURRES09DEL01,22.0,4.7,21.175975,72.795503,21.215975,72.835503,2022-05-04,,,Sandstorms,High,1,Drinks,scooter,1.0,No,Metropolitian,13,6.081091813811516,<25,>4.5,06-07 km
0x63ea,SURRES09DEL01,31.0,4.6,21.175975,72.795503,21.215975,72.835503,2022-01-03,,,Sunny,High,0,Buffet,motorcycle,0.0,No,Metropolitian,24,6.081091813811516,25-34,>4.5,06-07 km
0x99bb,SURRES09DEL01,39.0,4.7,21.175975,72.795503,21.215975,72.835503,2022-11-03,,,Windy,High,2,Meal,scooter,1.0,No,Metropolitian,29,6.081091813811516,35-44,>4.5,06-07 km
0x64fe,SURRES09DEL01,31.0,4.9,21.175975,72.795503,21.215975,72.835503,,,,Windy,High,1,Buffet,motorcycle,0.0,No,Metropolitian,30,6.081091813811516,25-34,>4.5,06-07 km
0x9524,SURRES09DEL01,20.0,4.0,21.175975,72.795503,21.215975,72.835503,,,,Fog,High,1,Meal,scooter,1.0,No,Metropolitian,33,6.081091813811516,<25,3.6–4.5,06-07 km
0xadc2,SURRES09DEL01,25.0,4.9,21.175975,72.795503,21.215975,72.835503,2022-03-03,,,Cloudy,Medium,1,Snack,scooter,0.0,No,Urban,16,6.081091813811516,<25,>4.5,06-07 km
0x49fa,SURRES05DEL01,39.0,4.7,21.175104,72.804342,21.215104,72.844342,,,,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,6.0811084845161325,35-44,>4.5,06-07 km
0x544b,SURRES05DEL01,36.0,5.0,21.175104,72.804342,21.215104,72.844342,,,,Windy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,28,6.0811084845161325,35-44,>4.5,06-07 km
0x724c,SURRES05DEL01,34.0,4.0,21.175104,72.804342,21.215104,72.844342,2022-09-03,,,Sandstorms,High,1,Snack,scooter,2.0,No,Metropolitian,32,6.0811084845161325,25-34,3.6–4.5,06-07 km
0x9961,SURRES05DEL01,26.0,4.6,21.175104,72.804342,21.215104,72.844342,2022-05-03,,,Sandstorms,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,27,6.0811084845161325,25-34,>4.5,06-07 km
0x5cc1,SURRES05DEL01,28.0,4.5,21.175104,72.804342,21.215104,72.844342,2022-01-04,,,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,50,6.0811084845161325,25-34,3.6–4.5,06-07 km
0x63aa,SURRES05DEL01,26.0,4.6,21.175104,72.804342,21.215104,72.844342,,,,Cloudy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,19,6.0811084845161325,25-34,>4.5,06-07 km
0x255e,SURRES05DEL01,33.0,4.5,21.175104,72.804342,21.215104,72.844342,,,,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,29,6.0811084845161325,25-34,3.6–4.5,06-07 km
0x34e9,SURRES05DEL01,20.0,4.5,21.175104,72.804342,21.215104,72.844342,,,,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,29,6.0811084845161325,<25,3.6–4.5,06-07 km
0x41eb,SURRES05DEL01,33.0,4.7,21.175104,72.804342,21.215104,72.844342,,,,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,26,6.0811084845161325,25-34,>4.5,06-07 km
0x7531,SURRES05DEL01,36.0,4.6,21.175104,72.804342,21.215104,72.844342,2022-03-04,,,Fog,High,1,Meal,motorcycle,1.0,No,Metropolitian,31,6.0811084845161325,35-44,>4.5,06-07 km
0xb770,SURRES05DEL01,33.0,4.7,21.175104,72.804342,21.215104,72.844342,2022-03-03,,,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,25,6.0811084845161325,25-34,>4.5,06-07 km
0x6136,SURRES05DEL01,23.0,4.7,21.175104,72.804342,21.215104,72.844342,,,,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,19,6.0811084845161325,<25,>4.5,06-07 km
0xb370,SURRES04DEL01,38.0,4.2,21.173493,72.801953,21.213493,72.841953,,,,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,39,6.081139317039376,35-44,3.6–4.5,06-07 km
0x64c5,SURRES04DEL01,25.0,4.8,21.173493,72.801953,21.213493,72.841953,,,,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,28,6.081139317039376,<25,>4.5,06-07 km
0x4ced,SURRES04DEL01,34.0,4.1,21.173493,72.801953,21.213493,72.841953,2022-01-03,,,Sandstorms,High,0,Meal,motorcycle,1.0,No,Metropolitian,34,6.081139317039376,25-34,3.6–4.5,06-07 km
0x21af,SURRES04DEL01,27.0,5.0,21.173493,72.801953,21.213493,72.841953,,,,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,33,6.081139317039376,25-34,>4.5,06-07 km
0x9373,SURRES04DEL01,26.0,4.6,21.173493,72.801953,21.213493,72.841953,2022-01-04,,,Stormy,High,2,Snack,motorcycle,1.0,No,Metropolitian,18,6.081139317039376,25-34,>4.5,06-07 km
0x1454,SURRES04DEL01,20.0,4.8,21.173493,72.801953,21.213493,72.841953,2022-09-03,,,Cloudy,High,1,Drinks,scooter,1.0,No,Urban,20,6.081139317039376,<25,>4.5,06-07 km
0x35af,SURRES04DEL01,32.0,4.1,21.173493,72.801953,21.213493,72.841953,,,,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,31,6.081139317039376,25-34,3.6–4.5,06-07 km
0x2648,SURRES04DEL01,25.0,4.7,21.173493,72.801953,21.213493,72.841953,2022-05-03,,,Cloudy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,22,6.081139317039376,<25,>4.5,06-07 km
0xb5a4,SURRES04DEL01,32.0,4.3,21.173493,72.801953,21.213493,72.841953,2022-07-03,,,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,43,6.081139317039376,25-34,3.6–4.5,06-07 km
0x6e7b,SURRES04DEL01,30.0,4.9,21.173493,72.801953,21.213493,72.841953,2022-05-04,,,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,33,6.081139317039376,25-34,>4.5,06-07 km
0x9a01,SURRES04DEL01,37.0,4.5,21.173493,72.801953,21.213493,72.841953,2022-11-03,,,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,28,6.081139317039376,35-44,3.6–4.5,06-07 km
0x9db1,SURRES04DEL01,21.0,5.0,21.173493,72.801953,21.213493,72.841953,,,,Sunny,High,2,Drinks,scooter,1.0,No,Urban,14,6.081139317039376,<25,>4.5,06-07 km
0xb7d1,SURRES04DEL01,23.0,4.6,21.173493,72.801953,21.213493,72.841953,,,,Windy,High,1,Meal,scooter,1.0,No,Metropolitian,17,6.081139317039376,<25,>4.5,06-07 km
0xbac1,SURRES04DEL01,34.0,4.7,21.173493,72.801953,21.213493,72.841953,2022-03-03,,,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,25,6.081139317039376,25-34,>4.5,06-07 km
0x4eea,SURRES08DEL01,24.0,4.8,21.173343,72.792731,21.213343,72.832731,2022-09-03,,,Cloudy,Medium,2,Drinks,scooter,0.0,No,Urban,14,6.081142187746012,<25,>4.5,06-07 km
0x67dd,SURRES08DEL01,26.0,4.5,21.173343,72.792731,21.213343,72.832731,,,,Cloudy,High,2,Buffet,motorcycle,0.0,No,Metropolitian,22,6.081142187746012,25-34,3.6–4.5,06-07 km
0x7b0,SURRES08DEL01,39.0,4.5,21.173343,72.792731,21.213343,72.832731,,,,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,28,6.081142187746012,35-44,3.6–4.5,06-07 km
0x6154,SURRES08DEL01,28.0,4.6,21.173343,72.792731,21.213343,72.832731,2022-03-04,,,Stormy,High,1,Meal,scooter,0.0,No,Metropolitian,21,6.081142187746012,25-34,>4.5,06-07 km
0x95e6,SURRES08DEL01,22.0,4.8,21.173343,72.792731,21.213343,72.832731,,,,Sandstorms,High,1,Snack,motorcycle,0.0,No,Urban,15,6.081142187746012,<25,>4.5,06-07 km
0x3375,SURRES08DEL01,26.0,4.9,21.173343,72.792731,21.213343,72.832731,2022-01-04,,,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,33,6.081142187746012,25-34,>4.5,06-07 km
0x62ad,SURRES08DEL01,24.0,4.6,21.173343,72.792731,21.213343,72.832731,,,,Fog,High,2,Meal,electric_scooter,1.0,No,Metropolitian,21,6.081142187746012,<25,>4.5,06-07 km
0x85cd,SURRES08DEL01,39.0,4.7,21.173343,72.792731,21.213343,72.832731,,,,Stormy,High,1,Drinks,scooter,1.0,No,Metropolitian,27,6.081142187746012,35-44,>4.5,06-07 km
0x322a,SURRES08DEL01,35.0,4.1,21.173343,72.792731,21.213343,72.832731,2022-03-03,,,Cloudy,High,2,Snack,scooter,1.0,No,Metropolitian,35,6.081142187746012,25-34,3.6–4.5,06-07 km
0x5f7d,SURRES08DEL01,32.0,4.8,21.173343,72.792731,21.213343,72.832731,2022-05-03,,,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,31,6.081142187746012,25-34,>4.5,06-07 km
0x7f04,SURRES08DEL01,37.0,4.5,21.173343,72.792731,21.213343,72.832731,2022-07-03,,,Fog,Medium,2,Buffet,electric_scooter,0.0,No,Urban,19,6.081142187746012,35-44,3.6–4.5,06-07 km
0x8652,SURRES010DEL01,36.0,5.0,21.17106,72.789292,21.21106,72.829292,2022-05-04,,,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,25,6.081185877714606,35-44,>4.5,06-07 km
0x5651,SURRES010DEL01,28.0,4.1,21.17106,72.789292,21.21106,72.829292,2022-11-03,,,Windy,High,0,Buffet,motorcycle,2.0,No,Metropolitian,32,6.081185877714606,25-34,3.6–4.5,06-07 km
0x92d2,SURRES010DEL01,31.0,4.5,21.17106,72.789292,21.21106,72.829292,2022-01-03,,,Fog,High,0,Buffet,motorcycle,0.0,No,Metropolitian,25,6.081185877714606,25-34,3.6–4.5,06-07 km
0x501d,SURRES010DEL01,31.0,4.4,21.17106,72.789292,21.21106,72.829292,,,,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,33,6.081185877714606,25-34,3.6–4.5,06-07 km
0x3f5d,SURRES010DEL01,29.0,5.0,21.17106,72.789292,21.21106,72.829292,2022-07-03,,,Cloudy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,21,6.081185877714606,25-34,>4.5,06-07 km
0x42c4,SURRES010DEL01,25.0,4.4,21.17106,72.789292,21.21106,72.829292,,,,Fog,High,2,Snack,scooter,0.0,No,Metropolitian,32,6.081185877714606,<25,3.6–4.5,06-07 km
0x73e9,SURRES010DEL01,31.0,4.7,21.17106,72.789292,21.21106,72.829292,,,,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,34,6.081185877714606,25-34,>4.5,06-07 km
0x3241,SURRES010DEL01,39.0,4.8,21.17106,72.789292,21.21106,72.829292,,,,Sunny,High,0,Drinks,motorcycle,1.0,No,Metropolitian,27,6.081185877714606,35-44,>4.5,06-07 km
0x9e47,SURRES010DEL01,29.0,4.7,21.17106,72.789292,21.21106,72.829292,,,,Fog,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,12,6.081185877714606,25-34,>4.5,06-07 km
0x627f,SURRES010DEL01,32.0,4.7,21.17106,72.789292,21.21106,72.829292,,,,Stormy,High,0,Drinks,motorcycle,1.0,No,Urban,33,6.081185877714606,25-34,>4.5,06-07 km
0x3a74,SURRES010DEL01,27.0,4.8,21.17106,72.789292,21.21106,72.829292,2022-03-04,,,Cloudy,High,1,Buffet,motorcycle,0.0,No,Urban,24,6.081185877714606,25-34,>4.5,06-07 km
0x576c,SURRES010DEL01,35.0,4.0,21.17106,72.789292,21.21106,72.829292,2022-03-03,,,Fog,High,1,Meal,scooter,1.0,No,Urban,34,6.081185877714606,25-34,3.6–4.5,06-07 km
0xa327,SURRES010DEL01,36.0,4.5,21.17106,72.789292,21.21106,72.829292,2022-09-03,,,Stormy,High,2,Drinks,motorcycle,0.0,No,Metropolitian,25,6.081185877714606,35-44,3.6–4.5,06-07 km
0x9fa8,SURRES010DEL01,23.0,4.8,21.17106,72.789292,21.21106,72.829292,2022-01-04,,,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,22,6.081185877714606,<25,>4.5,06-07 km
0xa693,SURRES010DEL01,36.0,5.0,21.17106,72.789292,21.21106,72.829292,,,,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36,6.081185877714606,35-44,>4.5,06-07 km
0x7551,SURRES010DEL01,37.0,4.4,21.17106,72.789292,21.21106,72.829292,,,,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Urban,33,6.081185877714606,35-44,3.6–4.5,06-07 km
0x7d85,SURRES07DEL01,39.0,4.5,21.170798,72.790489,21.210798,72.830489,2022-05-03,,,Stormy,High,2,Snack,scooter,1.0,No,Urban,26,6.08119089136717,35-44,3.6–4.5,06-07 km
